symbol,asset_type,price,future_price,price_change,signal,label,ma5_cross,ma10_cross,ma20_cross,price_vs_ma20,price_vs_ma50,mom5,mom10,mom20,vol10,vol20,vol_ratio,rsi,macd_cross,macd_hist,bb_position,roc5,roc10,atr_pct,obv_pct,vol_trend,hl_position,score
AMZN,STOCK,19.559,21.0595,7.6717,BUY,1,1.8343,1.5466,0.1095,3.4292,3.5424,1.5762,4.479,4.2841,4.1591,6.487,0.6411,67.4534,0.0419,0.0419,0.9538,1.5762,4.479,1.817,1.9059,28.6372,88.1866,3
AMZN,STOCK,19.49,20.955,7.5167,BUY,1,1.9583,1.5631,0.2153,2.8507,3.0721,1.656,2.256,4.1995,4.1591,6.487,0.6411,68.0258,0.0436,0.0436,0.7529,1.656,2.256,1.8502,1.847,36.828,83.4197,3
AMZN,STOCK,19.4995,21.344,9.4592,BUY,1,1.9109,1.4785,0.3767,2.6431,3.0298,1.0232,1.6817,5.1299,4.1591,6.487,0.6411,66.9275,0.0414,0.0414,0.6872,1.0232,1.6817,1.8759,5.3289,65.6595,84.076,3
AMZN,STOCK,22.254999,21.6845,-2.5635,BUY,0,4.5022,2.0777,1.0303,15.9613,17.156,18.5163,16.3204,21.1651,18.5163,20.2128,0.9161,83.1289,0.2121,0.2121,1.9668,18.5163,16.3204,2.4752,8.2204,105.5887,91.2291,3
AMZN,STOCK,21.927999,21.6425,-1.302,BUY,0,6.118,2.6328,1.5969,13.2542,15.0627,12.5927,14.6982,18.3506,18.5163,20.2128,0.9161,80.0806,0.2849,0.2849,1.3306,12.5927,14.6982,2.5822,6.0448,100.2336,83.2879,3
AMZN,STOCK,21.4685,21.3435,-0.5822,BUY,0,8.5612,3.4639,2.5204,9.3005,12.0553,10.1514,11.9755,15.391,18.5163,20.2128,0.9161,71.454,0.2641,0.2641,0.8182,10.1514,11.9755,2.7436,6.8886,89.9528,72.3876,3
AMZN,STOCK,21.089001,21.614,2.4894,BUY,1,9.4619,3.6938,2.9326,6.6689,9.797,8.1515,9.2581,13.9145,18.5163,19.5702,0.9462,67.2364,0.21,0.21,0.5849,8.1515,9.2581,2.9066,5.4406,66.0489,63.0962,3
AMZN,STOCK,22.2995,21.485001,-3.6525,BUY,0,1.3476,0.4241,2.0165,3.4609,5.5472,4.3837,4.8204,4.8229,5.2682,5.3105,0.992,57.4461,0.0357,0.0357,1.3868,4.3837,4.8204,1.7054,5.2216,22.707,96.2366,4
AMZN,STOCK,22.042,21.7195,-1.4631,BUY,0,1.8408,0.5478,1.8593,2.1546,4.054,3.0457,2.3377,2.1835,5.2682,5.3105,0.992,58.0532,0.0383,0.0383,0.8035,3.0457,2.3377,1.7049,4.8956,25.2449,77.7778,4
AMZN,STOCK,22.7785,26.570499,16.6473,BUY,1,0.8043,0.2361,1.1898,4.3766,5.6185,4.4789,3.9877,5.9662,6.0205,7.5294,0.7996,63.9872,0.0414,0.0414,1.3668,4.4789,3.9877,1.8895,4.5849,11.2626,93.4715,4
AMZN,STOCK,23.2785,26.3015,12.9862,BUY,1,1.6384,0.5715,1.4746,6.1582,7.7236,6.6061,8.3074,9.8898,8.3477,8.9664,0.931,64.1433,0.1058,0.1058,1.5231,6.6061,8.3074,1.8593,5.252,15.176,91.4127,4
AMZN,STOCK,23.0595,26.450001,14.7033,BUY,1,2.6773,0.7995,1.6876,4.7542,6.5221,7.3284,6.2429,7.9413,8.3477,8.8264,0.9458,64.8649,0.1251,0.1251,1.0741,7.3284,6.2429,1.8635,3.3183,18.1034,81.2486,4
AMZN,STOCK,23.774,26.837999,12.888,BUY,1,3.981,1.1173,1.9824,7.4185,9.548,9.4592,8.7085,11.1428,10.6539,10.6539,1.0,71.5732,0.1743,0.1743,1.3704,9.4592,8.7085,1.9218,3.4581,26.9025,99.2049,3
AMZN,STOCK,24.150499,26.807501,11.0018,BUY,1,5.2471,1.6399,2.184,8.5846,10.9561,8.9062,10.3493,9.9274,12.4063,12.4063,1.0,75.6541,0.2177,0.2177,1.2881,8.9062,10.3493,1.9142,6.5707,40.7567,95.9732,3
AMZN,STOCK,24.405001,26.751499,9.6148,BUY,1,6.0757,2.1993,2.5065,9.0769,11.8109,7.1405,11.9393,12.2275,13.5909,13.5909,1.0,84.5106,0.2469,0.2469,1.1698,7.1405,11.9393,1.9102,7.5332,45.5287,92.459,3
AMZN,STOCK,24.4,26.594999,8.9959,BUY,1,6.463,2.7516,2.8428,8.4281,11.5105,4.8178,11.7421,11.8522,13.5909,13.5909,1.0,83.5888,0.2486,0.2486,0.9853,4.8178,11.7421,1.9196,5.2381,31.9765,92.3111,3
AMZN,STOCK,24.4135,26.8505,9.9822,BUY,1,7.163,3.5665,3.0649,7.9809,11.2903,5.8718,13.6304,9.48,12.4036,13.6304,0.91,82.9448,0.2335,0.2335,0.862,5.8718,13.6304,1.9433,7.1507,33.1064,92.7103,3
AMZN,STOCK,24.108999,26.473,9.8055,BUY,1,6.9704,4.1473,3.2951,6.1488,9.6465,1.4091,11.0016,9.3775,10.0922,13.6304,0.7404,76.7924,0.1879,0.1879,0.6425,1.4091,11.0016,2.1344,4.3032,51.1809,83.7054,2
AMZN,STOCK,26.471001,26.131001,-1.2844,BUY,0,7.9524,5.0062,3.8264,15.4137,19.8299,9.6085,19.3705,20.2954,16.2105,23.2069,0.6985,86.3177,0.2953,0.2953,1.3129,9.6085,19.3705,3.1876,8.9831,95.1747,67.0,3
AMZN,STOCK,26.570499,26.200001,-1.3944,BUY,0,8.7348,5.5856,4.4138,14.6811,19.743,8.8732,16.6473,21.2988,15.2258,23.67,0.6433,86.4557,0.3479,0.3479,1.1058,8.8732,16.6473,3.2589,10.7421,96.7636,68.2839,3
AMZN,STOCK,26.450001,26.2955,-0.5841,BUY,0,9.8689,6.1648,5.5968,11.8548,18.1152,8.3417,14.7033,21.8641,11.7628,23.67,0.497,87.3923,0.3182,0.3182,0.8204,8.3417,14.7033,3.3319,9.0467,100.629,66.729,3
AMZN,STOCK,26.837999,26.483,-1.3227,BUY,0,11.0108,6.3433,6.1608,12.3157,19.2352,11.3194,12.888,22.7189,11.3194,24.9151,0.4543,87.2553,0.3053,0.3053,0.8215,11.3194,12.888,3.3447,9.3775,73.7909,71.7355,3
AMZN,STOCK,25.789,25.236,-2.1443,SELL,1,-0.0042,-0.3967,10.3194,-2.7039,7.3365,-2.6205,-2.5838,6.9684,3.769,4.1161,0.9157,32.705,-0.1937,-0.1937,-1.3545,-2.6205,-2.5838,1.9738,-0.953,-38.7319,4.029,-4
AMZN,STOCK,25.236,27.013,7.0415,SELL,0,-0.9286,-2.8643,4.021,-1.6732,2.2805,-2.6333,-2.1443,-4.6727,11.8696,15.506,0.7655,42.2193,-0.1172,-0.1172,-0.2131,-2.6333,-2.1443,3.6769,-1.9053,-18.5906,60.7074,-5
AMZN,STOCK,24.950001,27.4195,9.8978,SELL,0,-1.4425,-2.5518,3.5345,-2.5633,0.8806,-3.6698,0.9161,-4.5195,11.8696,15.506,0.7655,39.6063,-0.1222,-0.1222,-0.3239,-3.6698,0.9161,3.6827,-3.2687,-17.5579,54.2434,-5
AMZN,STOCK,25.877001,26.92,4.0306,SELL,0,-1.1986,-1.4319,3.1379,1.1206,4.2937,0.9066,11.6904,-1.2328,11.1499,15.506,0.7191,45.4616,-0.0608,-0.0608,0.1425,0.9066,11.6904,3.7282,-2.9399,-14.7765,75.1949,-2
AMZN,STOCK,25.8445,26.803499,3.7107,SELL,0,-0.3004,-0.3419,2.6713,1.098,3.7986,4.0984,10.8326,-2.0039,4.3964,15.506,0.2835,45.8065,-0.0221,-0.0221,0.1415,4.0984,10.8326,3.8247,-2.9785,-14.0725,74.4604,0
AMZN,STOCK,28.122,31.327499,11.3985,SELL,0,2.7676,1.6943,2.0722,5.2389,7.4196,5.4918,8.012,4.374,5.6146,13.3792,0.4197,64.1204,0.1212,0.1212,0.8874,5.4918,8.012,3.0086,-1.2821,-10.5555,99.2276,4
AMZN,STOCK,29.9515,32.968498,10.0729,BUY,1,4.7723,3.3836,2.9649,10.0026,13.264,4.953,10.9726,14.2642,9.9481,20.7551,0.4793,71.1599,0.1737,0.1737,1.1314,4.953,10.9726,2.8423,6.605,33.8337,84.1644,4
AMZN,STOCK,30.4305,32.774502,7.7028,BUY,1,5.066,3.4632,3.6512,10.6991,14.7409,6.1869,10.6181,20.7416,11.7064,22.6863,0.516,76.5074,0.249,0.249,1.1318,6.1869,10.6181,2.7435,8.6275,35.0945,91.5936,3
AMZN,STOCK,30.550501,32.984001,7.9655,BUY,1,5.7839,3.5109,4.4362,9.986,14.8652,8.9377,11.3154,23.1701,12.1469,19.3635,0.6273,76.1411,0.2854,0.2854,1.0595,8.9377,11.3154,2.6881,8.6435,33.6066,92.8341,3
AMZN,STOCK,30.855,33.662498,9.099,BUY,1,6.9788,3.8287,5.1008,10.0402,15.6531,11.0351,13.2647,20.5532,11.0351,18.509,0.5962,82.4293,0.3067,0.3067,1.0266,11.0351,13.2647,2.4958,8.6864,36.332,97.9286,3
AMZN,STOCK,31.327499,33.279999,6.2325,BUY,1,8.1919,3.9906,5.7214,10.681,17.0135,11.1082,11.3985,20.3238,12.7355,17.6531,0.7214,82.8027,0.3274,0.3274,1.031,11.1082,11.3985,2.4653,8.5172,18.7785,99.1711,3
AMZN,STOCK,33.866501,33.157501,-2.0935,SELL,1,0.8877,0.911,8.6512,1.6256,10.4174,-0.2548,-0.2445,3.3319,2.145,5.7149,0.3753,65.9661,-0.1612,-0.1612,0.5027,-0.2548,-0.2445,2.2103,-0.812,-5.0414,88.0217,2
AMZN,STOCK,33.1395,30.886999,-6.797,SELL,1,-0.4092,-0.6369,3.416,-0.5395,2.8581,-1.172,0.071,-1.8583,5.5643,6.0783,0.9154,44.9709,-0.1288,-0.1288,-0.2105,-1.172,0.071,2.2108,-3.7441,-18.2135,55.5398,-3
AMZN,STOCK,33.759998,30.894501,-8.4878,SELL,1,-0.0918,-0.1254,3.0703,1.3081,4.4185,1.6653,5.4753,0.2882,2.7147,6.0783,0.4466,52.497,-0.0828,-0.0828,0.5052,1.6653,5.4753,2.1463,-1.3751,-34.7641,80.5852,-1
AMZN,STOCK,34.453499,29.65,-13.942,SELL,1,1.2724,0.5766,2.6143,3.0861,5.7811,3.9086,4.6201,1.4741,4.7044,8.4074,0.5595,60.9212,0.0441,0.0441,0.9195,3.9086,4.6201,1.9666,-0.9695,-17.4813,87.9516,4
AMZN,STOCK,31.395,33.566002,6.9151,BUY,1,4.4279,2.1303,5.3672,4.9222,10.5535,4.1,7.1246,13.3434,7.4261,13.3582,0.5559,64.5715,0.1643,0.1643,0.791,4.1,7.1246,1.7911,8.332,12.071,89.1244,4
AMZN,STOCK,34.192501,35.533001,3.9204,BUY,1,2.4069,1.9173,4.9275,10.4976,15.9424,9.2063,7.6336,15.2835,13.5963,16.6701,0.8156,73.8755,0.1568,0.1568,1.4101,9.2063,7.6336,2.7549,4.6626,57.4399,98.3541,3
AMZN,STOCK,33.566002,34.7635,3.5676,BUY,1,3.4543,1.9175,5.2505,7.7316,13.3881,8.8251,6.9151,14.5324,13.5963,15.6265,0.8701,66.6333,0.2058,0.2058,0.9864,8.8251,6.9151,2.804,2.6247,64.1153,85.5306,3
AMZN,STOCK,33.544998,34.872501,3.9574,BUY,1,4.9395,1.9629,5.4116,7.073,12.8674,10.6055,5.989,11.4304,13.5963,15.6265,0.8701,65.2589,0.2179,0.2179,0.852,10.6055,5.989,2.8302,2.2247,63.3257,84.8704,3
AMZN,STOCK,33.697498,35.139999,4.2807,BUY,1,5.9769,2.0669,5.851,6.3126,12.5329,2.1771,8.614,13.3451,13.5963,14.7534,0.9216,60.941,0.1703,0.1703,0.7704,2.1771,8.614,3.0303,0.8078,16.0233,87.6059,3
AMZN,STOCK,35.661499,35.4175,-0.6842,BUY,0,5.8297,3.6473,6.7475,10.0597,17.486,6.3094,17.5841,16.0063,18.4767,18.4767,1.0,70.44,0.2799,0.2799,1.0328,6.3094,17.5841,3.0401,2.2185,11.8754,95.1836,3
AMZN,STOCK,35.533001,36.1395,1.7069,BUY,1,7.5805,4.5572,7.4245,7.5348,15.5188,4.5473,3.9204,11.8533,8.9275,19.2575,0.4636,74.799,0.2177,0.2177,0.667,4.5473,3.9204,2.9969,2.6246,14.915,90.4341,4
AMZN,STOCK,34.925999,36.277,3.8682,SELL,0,4.7004,4.3442,7.6149,4.1273,12.0565,-2.7036,5.9825,10.7005,6.5257,19.2575,0.3389,64.3918,-0.0122,-0.0122,0.3763,-2.7036,5.9825,2.3639,3.9529,-12.1538,80.5841,0
AMZN,STOCK,34.837502,36.187,3.8737,SELL,0,2.9011,3.8447,7.9026,2.6935,10.8091,-1.9573,2.5009,11.2664,3.2592,19.2575,0.1692,61.6876,-0.0932,-0.0932,0.2691,-1.9573,2.5009,2.1543,4.073,-28.784,79.1481,1
AMZN,STOCK,36.277,35.3195,-2.6394,SELL,1,2.1082,0.9587,8.2159,2.6586,11.0929,1.4869,3.8682,10.0821,4.5195,8.0555,0.5611,60.2845,-0.051,-0.051,0.686,1.4869,3.8682,1.4746,8.1175,-21.6429,96.2086,3
AMZN,STOCK,36.336498,35.7005,-1.7503,SELL,1,2.1368,0.9204,8.1438,2.4444,10.7873,2.0344,3.4049,7.8314,4.5195,7.1335,0.6336,60.5184,-0.0557,-0.0557,0.7157,2.0344,3.4049,1.4143,7.962,-17.6172,92.0618,4
AMZN,STOCK,36.187,35.791,-1.0943,SELL,1,1.8478,0.9878,8.0053,1.7076,9.8496,0.1314,3.8737,6.4715,3.4138,4.742,0.7199,72.2458,-0.0748,-0.0748,0.5838,0.1314,3.8737,1.3105,5.7769,-20.9099,81.8437,2
AMZN,STOCK,36.332001,35.529999,-2.2074,SELL,1,1.8815,1.1356,7.7499,1.9463,9.847,1.0008,3.1866,3.3524,2.8079,4.742,0.5921,72.5546,-0.0829,-0.0829,0.6479,1.0008,3.1866,1.2466,4.6746,-22.412,88.6289,3
AMZN,STOCK,36.3825,36.104,-0.7655,SELL,1,1.762,1.3039,7.44,1.9848,9.5725,-0.081,2.7246,2.0218,2.2464,4.742,0.4737,72.5291,-0.0896,-0.0896,0.6329,-0.081,2.7246,1.2132,4.1782,-21.5434,90.992,2
AMZN,STOCK,36.284,36.803501,1.4318,SELL,0,-0.6163,-0.5428,2.6321,1.4012,4.0701,3.8228,2.7308,0.0193,4.9641,5.2491,0.9457,54.5534,-0.0615,-0.0615,0.5502,3.8228,2.7308,1.8223,-0.607,8.8462,88.2138,0
AMZN,STOCK,36.997501,38.028999,2.788,SELL,0,1.5954,1.9623,1.2615,1.7181,3.0012,-1.104,1.6275,3.633,2.4937,9.0286,0.2762,72.6116,-0.0101,-0.0101,0.3739,-1.104,1.6275,1.5685,0.0541,-14.9106,76.8812,1
AMZN,STOCK,37.940498,38.627998,1.812,BUY,1,0.4303,0.2649,2.27,2.3389,4.662,1.8728,3.1777,6.0353,3.1566,4.5654,0.6914,54.0029,0.0052,0.0052,1.0855,1.8728,3.1777,1.5095,4.1423,31.2254,85.463,3
AMZN,STOCK,37.731998,38.231499,1.3238,BUY,1,1.7197,0.4702,2.3793,1.1519,3.5587,2.4394,1.1962,2.3088,4.3706,4.3919,0.9952,59.2971,0.037,0.037,0.4741,2.4394,1.1962,1.4217,2.0497,43.5358,62.0391,4
AMZN,STOCK,39.443501,39.011002,-1.0965,BUY,0,0.8322,0.1877,2.0868,2.8047,4.9501,2.2793,3.8698,2.9104,4.1756,4.1756,1.0,71.6705,0.0417,0.0417,1.5623,2.2793,3.8698,0.9418,7.7975,13.0181,98.3682,4
AMZN,STOCK,39.223999,39.487,0.6705,BUY,1,1.1661,0.369,1.9418,2.125,4.1081,2.2017,2.8894,2.1046,4.1756,4.1756,1.0,66.2465,0.0589,0.0589,1.0415,2.2017,2.8894,0.951,5.6553,18.6774,83.6908,4
AMZN,STOCK,39.202999,40.235001,2.6325,BUY,1,1.4517,0.6165,1.8389,1.9675,3.8426,1.9372,3.5404,2.0168,3.9053,4.1756,0.9353,65.9765,0.0624,0.0624,0.8826,1.9372,3.5404,0.956,3.5719,21.3774,82.6052,3
AMZN,STOCK,39.487,42.217999,6.9162,BUY,1,0.8556,0.137,1.339,2.2915,3.6612,3.7643,0.6705,3.5792,3.894,4.2905,0.9076,59.7222,0.034,0.034,0.9257,3.7643,0.6705,1.4119,7.2318,18.3442,97.0873,4
AMZN,STOCK,40.235001,42.083,4.593,BUY,1,1.4508,0.0967,1.4851,3.9099,5.453,4.5486,2.6325,6.2661,5.8621,5.9904,0.9786,64.2785,0.1061,0.1061,1.3379,4.5486,2.6325,1.482,7.8214,20.9349,97.6736,4
AMZN,STOCK,41.436001,41.704498,0.648,BUY,1,3.4885,1.4316,1.8885,5.7643,7.7617,4.9358,8.8859,7.9653,7.6693,9.022,0.8501,66.7291,0.2336,0.2336,1.2198,4.9358,8.8859,1.5232,8.1945,16.246,98.0847,4
AMZN,STOCK,41.865501,41.147999,-1.7138,BUY,0,4.075,2.1147,2.243,6.0044,8.382,3.9169,7.5515,8.6541,8.0261,10.1521,0.7906,80.8146,0.2715,0.2715,1.0281,3.9169,7.5515,1.3639,9.0948,23.5572,96.8553,4
AMZN,STOCK,41.837002,40.647499,-2.8432,BUY,0,4.6008,2.4779,2.4155,5.5028,8.0512,4.7024,7.9525,8.3243,7.3172,10.1521,0.7208,89.0805,0.2628,0.2628,0.879,4.7024,7.9525,1.3321,7.0515,23.1731,96.1763,4
AMZN,STOCK,41.7015,40.8825,-1.964,BUY,0,4.7544,2.8636,2.4572,4.8625,7.4393,2.1958,6.8968,5.7246,6.0235,10.1521,0.5933,86.6459,0.2294,0.2294,0.734,2.1958,6.8968,1.3661,6.9736,19.3033,90.3439,4
AMZN,STOCK,42.217999,40.884499,-3.1586,BUY,0,4.7534,3.162,2.5555,5.7632,8.466,1.8872,6.9162,7.6331,5.6559,11.0795,0.5105,86.8741,0.2231,0.2231,0.8138,1.8872,6.9162,1.3354,8.5203,11.6863,98.539,3
AMZN,STOCK,41.704498,41.129501,-1.3787,SELL,1,2.6627,2.5842,3.7078,2.2351,6.0259,-1.2163,0.648,9.5915,1.8467,9.7013,0.1904,68.2751,-0.0009,-0.0009,0.3651,-1.2163,0.648,1.232,7.0003,-19.6635,85.362,1
AMZN,STOCK,41.464001,40.917999,-1.3168,SELL,1,1.9867,2.2138,3.8895,1.2757,5.2148,-1.4709,0.0277,7.7421,1.8184,8.9356,0.2035,63.9777,-0.0517,-0.0517,0.2296,-1.4709,0.0277,1.3016,4.3227,-17.2015,76.4729,1
AMZN,STOCK,37.016998,37.8885,2.3543,SELL,0,-0.9254,0.682,-4.4115,-2.5614,-6.8599,-5.1296,-2.1232,-3.4797,6.0769,9.5512,0.6362,50.505,-0.0256,-0.0256,-0.5159,-5.1296,-2.1232,2.1567,-3.7904,-20.9892,36.7436,-4
AMZN,STOCK,37.4935,40.486,7.9814,SELL,0,-0.0629,0.1044,-0.9181,-1.8892,-2.7899,-2.1492,-1.4625,0.8364,2.9685,4.5925,0.6464,40.3354,-0.0075,-0.0075,-0.9005,-2.1492,-1.4625,1.6379,-0.8171,-11.7665,28.7806,-4
AMZN,STOCK,39.7995,40.894001,2.75,BUY,1,0.0653,0.045,-0.02,3.7889,3.7682,4.0306,3.2948,3.319,6.1504,6.1504,1.0,66.3154,0.1346,0.1346,1.4753,4.0306,3.2948,1.5664,1.7973,23.0291,93.332,4
AMZN,STOCK,39.846001,41.122002,3.2023,BUY,1,1.0972,0.2504,0.24,3.7101,3.959,6.2744,3.9904,3.8562,6.2744,6.2744,1.0,68.6553,0.191,0.191,1.2058,6.2744,3.9904,1.5545,2.0628,18.7238,91.0301,4
AMZN,STOCK,39.794998,41.826,5.1037,BUY,1,2.0155,0.5317,0.4765,3.3941,3.8868,5.6032,4.6424,3.5438,6.2744,6.2744,1.0,65.2988,0.2133,0.2133,0.9856,5.6032,4.6424,1.5037,2.1732,13.2182,89.1436,4
AMZN,STOCK,39.951,41.9575,5.0224,BUY,1,2.8427,0.6362,0.6707,3.5378,4.2323,5.5258,3.5805,5.1176,6.5545,6.5545,1.0,64.5367,0.2256,0.2256,0.942,5.5258,3.5805,1.5121,1.5342,15.8574,94.914,4
AMZN,STOCK,40.681999,41.788502,2.7199,BUY,1,3.4395,0.9172,0.8644,5.1645,6.0735,4.2527,5.376,5.0753,8.5041,8.5041,1.0,69.6314,0.2673,0.2673,1.1658,4.2527,5.376,1.5691,4.4343,11.1712,99.2623,4
AMZN,STOCK,42.251999,42.626499,0.8863,SELL,0,1.7018,1.4386,3.2523,1.1864,4.4773,-1.3311,1.0173,1.7655,2.3972,6.0423,0.3967,76.0654,-0.0212,-0.0212,0.3367,-1.3311,1.0173,1.1562,3.074,-18.4125,72.6581,1
AMZN,STOCK,42.848499,44.5755,4.0305,SELL,0,0.2725,0.1358,2.1718,0.6636,2.8499,0.2785,1.2237,1.4082,1.2943,1.4118,0.9168,66.8455,-0.0511,-0.0511,0.8035,0.2785,1.2237,0.7387,-2.7867,-4.9604,83.1674,2
AMZN,STOCK,42.16,45.341499,7.5463,BUY,1,0.1311,0.1806,1.9768,-0.8768,1.0827,-1.0944,-0.3333,-1.5459,1.6331,1.6331,1.0,37.9923,-0.0884,-0.0884,-1.0,-1.0944,-0.3333,0.8498,-3.4162,10.6957,21.7564,1
AMZN,STOCK,43.716,44.811501,2.5059,BUY,1,0.2875,0.0976,1.3922,2.6706,4.0999,3.0965,2.503,2.4898,3.6907,3.6907,1.0,67.424,0.0134,0.0134,1.7872,3.0965,2.503,1.0948,2.5497,12.2344,95.0629,4
AMZN,STOCK,43.817001,44.233501,0.9505,BUY,1,0.8053,0.2053,1.3892,2.7423,4.1696,3.4176,2.6857,3.2312,3.9303,3.9303,1.0,69.0552,0.0679,0.0679,1.4089,3.4176,2.6857,1.0904,2.8355,17.1148,98.3471,4
AMZN,STOCK,44.327,45.099499,1.7427,BUY,1,1.5468,0.3909,1.4202,3.7153,5.1883,4.8403,4.0161,4.3136,5.1399,5.1399,1.0,72.5859,0.1286,0.1286,1.4406,4.8403,4.0161,1.1587,5.1675,26.2385,93.2981,4
AMZN,STOCK,44.5755,45.188999,1.3763,BUY,1,2.3237,0.531,1.4863,4.0235,5.5696,5.2774,4.0305,5.3035,5.7294,5.7294,1.0,76.4666,0.1731,0.1731,1.2831,5.2774,4.0305,1.1605,7.1643,29.2392,96.6995,4
AMZN,STOCK,45.341499,44.959999,-0.8414,BUY,0,3.1439,0.9154,1.6322,5.437,7.158,5.9381,7.5463,7.1878,7.2397,7.5463,0.9594,80.4225,0.2378,0.2378,1.3747,5.9381,7.5463,1.2269,7.7625,36.6138,97.7212,4
AMZN,STOCK,45.464001,45.103001,-0.794,BUY,0,3.6029,1.2811,1.7707,5.3618,7.2274,3.9985,7.2188,6.9112,7.5295,7.8368,0.9608,80.855,0.27,0.27,1.161,3.9985,7.2188,1.3266,8.8586,44.5255,83.9947,4
AMZN,STOCK,46.2495,48.067501,3.9309,BUY,1,1.2182,0.5298,3.4927,2.487,6.0666,2.9448,4.5576,5.5515,2.9448,4.5576,0.6461,66.5312,0.0278,0.0278,1.1906,2.9448,4.5576,1.3393,6.5967,12.4302,66.2737,4
AMZN,STOCK,47.411499,47.898499,1.0272,BUY,1,1.7749,0.698,3.5991,4.7041,8.4725,4.4985,5.1264,6.9585,5.5313,7.1846,0.7699,70.1615,0.1153,0.1153,1.6294,4.4985,5.1264,1.4254,6.9882,22.1484,91.1743,4
AMZN,STOCK,47.347,48.303501,2.0202,BUY,1,2.3301,0.8659,3.6745,4.2427,8.0731,4.3322,4.7755,6.2175,5.5313,7.1846,0.7699,72.5699,0.1539,0.1539,1.2476,4.3322,4.7755,1.3892,4.7266,23.8503,89.3291,4
AMZN,STOCK,46.876499,47.9245,2.2357,BUY,1,3.0961,1.3684,3.6369,2.8532,6.594,2.0852,3.9321,3.1069,5.5313,7.1846,0.7699,79.2108,0.1136,0.1136,0.7221,2.0852,3.9321,1.4126,3.1825,24.381,75.8689,4
AMZN,STOCK,48.796501,50.0905,2.6518,SELL,0,-0.3167,0.0691,2.5165,-1.5496,0.9279,-2.5337,1.2197,-2.0101,2.8496,4.8923,0.5825,49.1927,-0.1647,-0.1647,-0.5251,-2.5337,1.2197,2.1482,-1.9151,-19.866,54.3667,-4
AMZN,STOCK,48.400002,50.501999,4.343,SELL,0,-0.844,0.0657,2.1769,-2.1584,-0.0285,-3.5607,-1.9955,-3.8471,3.6921,4.8923,0.7547,51.0886,-0.2111,-0.2111,-0.7112,-3.5607,-1.9955,2.037,-3.2817,-17.2696,45.5556,-4
AMZN,STOCK,47.682999,51.2225,7.423,SELL,0,-1.3716,-0.0625,1.7631,-3.3261,-1.6216,-4.0564,-4.1711,-5.7033,5.2514,5.9361,0.8846,40.3376,-0.2782,-0.2782,-1.0241,-4.0564,-4.1711,2.0969,-3.1778,-19.561,29.6222,-4
AMZN,STOCK,48.257,51.435001,6.5856,SELL,0,-1.6097,-0.2664,1.1149,-1.7813,-0.6863,-2.5436,-3.7007,-4.4482,5.2514,5.9361,0.8846,50.3282,-0.2441,-0.2441,-0.5714,-2.5436,-3.7007,1.9793,-4.2959,-22.893,42.3778,-4
AMZN,STOCK,49.823502,51.947498,4.263,SELL,0,-0.9054,-0.5022,0.7403,1.476,2.2272,2.9411,-0.7243,1.8563,4.489,5.2514,0.8548,50.4389,-0.0822,-0.0822,0.5057,2.9411,-0.7243,1.7076,0.87,-26.074,71.4862,0
AMZN,STOCK,52.299999,47.846001,-8.5162,BUY,0,3.5182,2.4099,1.0996,4.0496,5.1938,1.6817,4.5341,5.6214,5.0898,10.3957,0.4896,82.5334,0.2203,0.2203,0.7048,1.6817,4.5341,1.5382,2.4757,25.3185,71.8011,3
AMZN,STOCK,49.100498,47.900002,-2.445,SELL,1,-2.3714,-1.311,1.4052,-2.9362,-1.5722,-1.3937,-6.724,-2.4342,6.5162,7.2087,0.9039,31.8284,-0.2829,-0.2829,-0.6791,-1.3937,-6.724,2.0219,-2.0167,-24.3122,6.2384,-3
AMZN,STOCK,48.399502,47.263,-2.3482,SELL,1,-2.9799,-2.3317,1.1498,-3.9539,-2.8495,-1.9836,-5.1027,-3.3759,4.1038,10.0196,0.4096,26.0788,-0.3426,-0.3426,-0.7542,-1.9836,-5.1027,2.1345,-3.8254,-13.0133,12.59,-3
AMZN,STOCK,47.664501,48.2635,1.2567,SELL,0,-2.4505,-1.9781,-0.1397,-3.7987,-3.9331,-3.052,-3.9284,-8.2449,3.8341,10.4386,0.3673,29.8326,-0.2178,-0.2178,-0.6731,-3.052,-3.9284,1.5749,-10.0127,-24.7639,5.6801,-4
AMZN,STOCK,47.900002,48.973499,2.2411,SELL,0,-2.3508,-1.6191,-0.9435,-2.498,-3.418,-2.063,-2.445,-9.0046,3.148,9.7253,0.3237,37.9097,-0.1489,-0.1489,-0.5581,-2.063,-2.445,1.4997,-8.0476,-26.0732,9.0969,-4
AMZN,STOCK,49.98,47.543499,-4.875,SELL,1,1.4677,0.9919,-2.0867,3.3808,1.2235,3.2858,4.7733,1.7156,3.5565,5.7487,0.6187,66.656,0.233,0.233,1.202,3.2858,4.7733,1.4454,-0.665,-11.1673,99.3717,4
AMZN,STOCK,55.047501,56.267502,2.2163,BUY,1,0.7791,0.7134,1.5116,11.2087,12.8897,12.0092,9.7723,14.5212,13.9346,15.0298,0.9271,76.1635,0.2667,0.2667,1.8781,12.0092,9.7723,2.1093,5.2046,71.6717,97.017,3
